bill_id,doc_id
1569017,2497424
1569036,2496670
1568919,2496774
1569432,2497391
1569308,2497524
1568899,2496636
1569076,2496410
1568881,2497299
1568979,2495972
1569092,2497476
1569057,2496792
1569241,2498141
1569415,2497500
1569312,2497359
1569450,2497686
1569321,2497777
1569517,2497396
1569275,2496693
1569324,2497378
1569324,2497380
1569419,2497609
1569252,2498175
1569365,2497534
1569431,2497624
1569327,2497664
1569459,2497906
1569510,2497319
1569304,2496725
1569418,2497681
1569372,2497595
1569234,2497684
1569294,2497450
1569136,2497678
1569205,2498178
1569137,2497656
1569262,2497485
1569340,2498176
1569302,2496128
1569388,2497392
1569285,2497398
1569192,2498101
1569254,2497915
1569280,2497425
1569281,2497594
1569506,2497343
1569235,2498218
1569497,2497465
1569445,2497975
1569154,2497277
1569380,2497394
1569397,2497689
1569201,2497991
1569526,2498289
1569475,2497729
1569189,2497376
1569519,2497562
1569474,2497531
1569179,2497717
1569482,2498125
1569174,2497711
1569233,2497789
1569239,2497607
1569128,2497740
1569296,2497507
1569141,2497478
1569325,2497356
1569183,2497909
1569463,2497360
1569472,2497872
1569414,2498213
1569368,2497439
1569347,2497272
1569317,2497390
1569440,2497454
1569427,2497551
1569180,2497488
1569518,2497161
1569513,2497917
1569359,2497621
1569405,2497374
1569249,2497514
1569454,2497236
1569468,2497598
1569175,2496791
1569334,2497592
1569177,2496474
1569351,2498297
1569227,2497577
1569480,2497680
1569521,2498191
1569441,2497715
1569276,2497409
1569384,2497597
1569166,2497864
1569318,2496744
1569316,2497520
1569259,2498090
1569306,2497050
1569443,2498245
1569477,2495905
1569272,2496068
1569165,2497692
1569223,2498123
1569258,2497489
1569297,2498132
1569460,2496943
1570070,2498081
1570159,2498227
1570132,2497963
1570009,2498064
1569975,2498007
1570102,2496078
1569944,2498206
1570320,2496010
1570334,2495994
1570175,2495946
1570353,2496007
1570378,2496036
1570360,2496058
1570410,2495960
1570402,2495969
1570299,2495978
1570388,2495990
1570432,2495988
1570293,2498306
1570278,2495995
1570417,2498280
1570271,2495973
1570203,2495950
1570182,2497142
1570245,2496624
1570393,2497009
1570230,2496050
1570286,2495971
1570425,2495948
1570220,2495970
1570190,2498202
1570197,2495961
1570236,2495938
1570455,2497171
1570622,2497153
1570667,2497030
1570509,2497365
1570571,2497082
1570633,2495935
1570727,2497255
1570589,2497139
1570478,2497121
1570529,2495883
1570593,2497072
1570450,2497015
1570536,2497249
1570691,2495976
1570572,2496591
1570650,2497111
1570613,2497164
1570558,2495921
1570470,2496454
1570499,2497056
1570522,2497158
1570581,2497170
1570708,2497474
1570595,2496676
1570674,2497140
1570544,2497012
1570806,2497988
1570700,2497141
1570468,2497045
1570655,2497194
1570696,2497126
1570743,2497574
1570749,2497517
1570906,2497788
1570497,2497100
1570469,2495926
1570726,2497288
1570606,2497109
1570588,2498322
1570463,2497107
1570746,2497204
1570669,2497186
1570541,2497037
1570712,2497184
1570546,2498271
1570492,2495929
1570445,2497043
1570540,2495879
1570551,2497059
1570722,2495895
1570733,2497208
1570502,2497058
1570580,2497077
1570642,2497244
1570512,2497084
1570533,2496946
1570511,2497131
1570547,2497007
1570476,2498158
1570611,2496028
1570569,2496679
1570729,2497201
1570515,2496969
1570582,2495980
1570566,2497159
1570637,2497144
1570725,2497231
1570652,2497127
1570464,2497220
1570573,2496829
1570634,2497295
1570704,2497177
1570548,2496417
1570663,2496658
1570736,2497135
1570692,2497259
1570568,2496074
1570681,2497173
1570615,2497120
1570510,2496985
1570703,2498057
1570479,2497118
1570454,2497062
1570498,2497124
1570559,2497193
1570493,2497122
1570750,2497116
1570678,2497166
1570482,2498302
1570713,2497198
1570549,2495866
1571020,2497883
1570922,2498028
1571107,2498070
1570685,2497366
1571098,2498103
1570882,2497881
1570892,2497952
1570855,2497894
1570871,2497842
1570500,2497066
1570845,2497930
1570972,2498082
1570807,2497787
1571056,2497908
1570937,2497731
1571089,2497938
1571030,2497964
1571035,2498047
1570881,2497804
1570862,2496934
1570789,2497932
1570931,2498039
1570843,2497852
1571079,2497974
1571069,2497516
1570827,2497900
1570810,2497907
1570858,2497835
1570986,2497948
1571071,2498075
1570852,2497840
1570908,2497873
1571049,2497944
1571003,2497877
1570924,2497805
1570938,2497934
1571006,2498025
1571043,2498050
1570886,2498180
1570928,2497959
1570929,2497928
1571058,2498037
1571026,2497969
1570905,2498110
1570783,2497874
1570826,2497824
1571046,2498053
1570869,2497902
1570822,2497919
1571103,2496875
1571019,2497920
1571082,2497884
1570973,2496447
1571092,2497967
1570790,2497870
1571028,2497997
1570819,2497927
1570888,2496251
1570815,2497880
1571095,2498001
1570901,2497923
1571100,2497956
1570784,2496316
1570813,2496144
1570830,2496112
1570911,2498012
1570849,2497869
1570995,2496134
1570967,2497966
1570889,2497901
1571064,2497985
1570794,2497898
1570816,2497868
1570960,2498008
1570970,2498086
1571075,2497665
1571106,2498100
1571022,2498038
1570914,2497435
1570850,2497861
1570997,2498124
1570979,2497972
1570941,2498149
1570839,2497976
1570792,2498018
1570917,2497838
1570786,2497862
1570802,2497899
1570820,2497829
1570947,2497882
1570919,2497887
1571013,2497955
1571007,2497980
1570985,2498003
1570825,2497931
1571068,2497978
1571000,2497878
1571015,2497958
1570840,2497936
1570796,2497807
1570977,2497913
1571076,2498035
1571062,2498006
1571025,2498074
1571055,2497819
1570875,2497778
1571002,2497994
1570966,2498005
1570982,2497949
1570833,2498011
1570935,2498137
1571009,2497650
1570950,2497752
1570803,2498014
1570879,2497866
1571051,2498145
1570838,2497830
1570918,2498004
1571032,2497567
1571109,2495908
1571074,2498002
1571059,2498066
1570992,2497921
1571038,2497962
1571081,2498092
1570894,2497946
1570895,2498000
1570868,2497910
1570996,2497954
1570989,2497914
1570955,2497939
1570884,2497876
1571087,2498048
1570904,2497937
1570809,2497933
1570983,2497983
1570912,2497896
1570954,2497961
1571712,2497850
1571872,2497918
1571795,2497945
1571897,2498024
1571739,2496296
1571638,2497844
1571818,2497851
1571586,2497748
1571563,2497843
1571687,2495880
1571611,2497832
1571663,2496017
1571770,2496530
1572171,2495915
1572180,2495882
1571991,2495920
1572011,2496254
1571949,2495956
1572142,2495897
1571952,2495864
1572047,2495871
1572107,2495933
1572037,2495940
1572082,2495932
1572218,2495947
1572077,2495942
1572231,2495913
1572157,2495963
1572155,2495937
1572104,2495902
1572053,2495857
1572191,2495891
1572176,2495903
1571944,2495981
1572125,2495874
1572116,2495964
1572071,2495911
1572028,2495884
1572016,2495923
1572088,2495844
1572140,2495987
1572092,2495899
1572228,2495968
1571936,2495914
1572095,2495918
1572130,2495931
1571935,2495984
1571959,2495924
1572065,2495936
1571987,2495886
1572212,2495939
1572024,2495910
1572380,2496940
1571939,2495900
1572059,2495951
1572196,2497101
1572222,2495945
1571971,2495943
1572043,2495916
1571973,2495876
1571981,2495965
1572132,2495925
1572013,2495889
1572200,2495977
1572208,2495949
1572119,2495922
1572149,2495890
1572004,2495917
1571966,2495941
1572186,2495896
1571996,2495975
1572246,2496764
1572310,2496894
1572243,2496685
1572350,2497008
1572255,2496816
1572391,2497080
1572285,2496964
1572261,2496870
1572301,2497002
1572366,2496905
1572294,2496806
1572278,2496873
1572343,2496994
1572377,2496882
1572348,2496889
1572248,2496863
1572359,2496956
1572327,2496868
1572315,2496858
1572288,2496820
1572397,2496949
1572323,2496741
1572332,2497032
1572304,2496865
1572265,2496968
1572312,2496919
1572289,2498013
1572305,2496878
1572349,2496874
1572385,2496922
1572388,2496867
1572344,2496938
1572320,2496803
1572422,2496832
1572251,2496845
1572412,2496687
1572272,2496235
1572336,2496908
1572367,2496967
1572249,2496811
1572393,2496926
1572339,2497060
1572335,2496880
1572338,2496883
1572297,2496861
1572311,2496819
1572292,2497019
1572273,2496890
1572418,2496907
1572357,2496812
1572415,2496977
1572325,2496899
1572372,2496855
1572337,2496844
1572266,2496947
1572331,2496846
1572369,2496924
1572270,2496886
1572363,2495813
1572370,2496831
1572361,2496960
1572262,2496777
1572734,2497889
1572776,2497814
1572606,2497855
1572649,2496622
1572521,2496966
1572479,2497940
1572564,2497895
1572819,2497813
1572691,2497753
1573854,2495861
1573837,2495823
1573680,2495808
1573766,2495810
1573905,2495854
1573659,2495827
1573815,2495820
1573827,2495846
1573747,2495819
1573787,2495848
1573777,2497150
1573809,2495878
1573892,2495825
1573845,2495843
1573877,2495885
1573923,2495867
1573688,2495847
1573726,2498313
1573669,2495859
1573697,2495814
1573651,2495865
1573736,2495800
1573640,2495881
1573927,2495858
1574169,2496952
1574066,2496617
1574129,2496898
1574007,2496638
1574124,2496610
1574074,2496637
1574073,2496678
1573964,2496602
1573911,2495807
1573865,2497498
1573755,2495901
1574045,2496644
1574167,2496864
1573944,2496552
1574061,2497837
1574147,2496563
1574014,2495998
1574186,2496207
1573948,2496478
1574070,2496554
1574162,2496815
1574091,2496703
1574071,2496512
1574086,2496784
1574046,2496699
1574027,2496598
1573947,2496533
1574178,2496767
1574072,2496588
1574089,2496596
1574151,2496765
1573990,2496523
1574001,2496623
1574161,2496734
1573953,2496429
1573989,2496434
1574175,2496801
1574138,2496719
1574036,2496574
1574055,2496450
1574150,2496841
1574157,2498265
1574174,2496309
1573980,2496652
1574144,2496667
1574020,2496575
1574010,2496470
1574083,2496705
1574115,2496593
1574023,2496634
1573949,2496656
1574106,2496715
1573939,2496421
1574019,2496628
1573943,2495906
1574017,2496473
1574126,2496713
1574025,2496650
1574128,2496757
1574153,2496694
1574032,2496522
1574177,2496740
1574069,2496695
1574008,2496544
1574149,2496746
1574184,2495853
1573976,2496527
1574057,2496579
1574191,2496787
1574139,2496762
1573951,2496585
1574114,2496654
1574142,2496788
1573997,2496569
1573979,2496555
1574026,2496492
1573950,2496564
1574092,2496604
1574102,2496661
1574160,2496726
1573972,2496582
1574052,2496438
1574041,2496524
1573984,2496584
1574159,2496688
1574122,2496595
1574018,2496528
1573983,2496462
1574076,2496663
1573954,2496625
1574033,2496651
1574098,2496689
1574189,2496730
1574067,2496712
1573978,2496677
1573973,2496460
1573974,2497719
1573937,2496506
1574037,2496576
1574002,2496483
1574079,2496635
1574110,2496559
1574156,2496748
1574042,2496553
1574180,2496761
1574068,2496571
1573955,2496431
1573998,2496629
1574105,2496349
1574012,2496577
1574173,2496675
1574132,2496835
1573958,2496521
1573982,2496612
1574096,2496621
1573966,2496397
1574059,2496578
1574116,2496668
1574082,2496671
1574049,2496510
1574192,2496754
1574013,2496720
1574039,2496583
1573987,2496534
1574062,2496573
1574135,2497125
1574152,2496682
1573959,2496551
1573994,2496494
1573967,2497163
1574044,2496491
1574104,2496782
1574097,2496763
1574176,2496647
1574031,2496519
1574155,2496760
1573995,2496581
1574080,2496513
1574043,2498277
1574107,2496731
1574006,2496793
1574015,2496457
1574090,2496680
1573986,2496706
1573961,2496403
1573936,2496489
1574247,2497700
1574330,2497736
1574296,2497834
1574267,2497642
1574145,2496594
1574322,2497703
1574226,2497822
1574281,2496064
1574302,2496856
1574254,2497704
1574261,2497688
1574336,2497827
1574220,2497792
1574240,2497706
1574232,2497610
1574275,2497698
1540789,2497593
1562489,2498120
1562435,2496300
1562424,2497555
1562409,2497251
1562454,2497373
1562396,2498135
1562469,2497536
1562503,2497470
1562462,2498154
1562561,2497561
1562588,2497496
1562530,2497606
1562349,2497935
1562383,2495869
1562366,2498294
1562467,2498248
1562430,2498058
1562309,2495974
1562389,2498254
1562374,2497652
1562335,2497420
1562326,2498091
1562578,2497412
1562557,2497423
1562450,2497636
1562403,2495804
1562505,2497415
1562363,2497660
1562497,2498009
1562573,2496159
1562549,2498089
1562302,2498232
1562441,2496081
1562482,2498060
1562486,2497625
1562301,2498113
1562446,2498032
1562465,2497643
1562529,2497648
1562395,2498233
1562377,2497672
1562543,2498204
1562425,2498147
1562532,2497455
1562325,2497709
1562528,2496756
1562542,2498182
1562491,2497436
1562502,2498194
1562405,2497658
1562329,2496183
1562459,2497525
1562402,2496613
1562394,2497441
1562361,2497167
1562392,2498054
1562524,2496766
1562464,2497506
1562544,2497620
1562582,2495809
1562537,2498036
1562525,2497677
1562479,2498220
1562412,2498015
1562431,2497481
1562439,2497611
1562506,2498167
1562514,2498162
1562336,2498198
1562565,2497764
1562313,2497414
1562408,2496976
1562513,2497925
1562362,2498211
1562429,2498201
1562448,2497825
1562400,2498190
1562458,2497613
1562562,2496418
1562379,2498307
1562368,2497571
1562311,2497769
1562371,2497314
1562320,2498020
1562348,2497867
1562370,2498065
1562490,2498247
1562456,2498104
1562306,2498134
1562587,2497646
1562481,2498207
1562343,2497576
1562575,2497784
1562354,2498151
1562564,2497287
1562315,2498315
1562432,2498238
1562334,2498119
1562417,2495993
1562422,2497452
1562355,2497550
1562500,2497800
1562324,2497761
1562583,2498221
1562333,2495817
1562386,2498276
1562304,2497836
1562536,2497544
1562471,2498093
1562566,2497558
1562527,2498111
1562411,2497501
1562316,2497742
1562314,2495845
1562569,2498243
1562515,2497591
1562451,2497513
1562310,2497448
1562321,2497519
1562463,2498200
1562436,2498278
1562504,2496138
1562440,2497670
1562381,2497418
1562413,2498235
1562399,2497674
1562560,2497483
1562387,2498288
1562322,2498256
1562447,2497854
1562535,2497633
1562555,2497573
1562342,2498246
1562358,2497695
1562540,2498128
1562418,2497552
1562534,2497971
1562457,2496170
1562580,2498073
1562521,2497543
1562442,2497590
1562477,2498016
1562385,2498283
1562401,2497984
1562357,2497323
1562346,2497335
1562577,2498286
1563364,2498156
1563108,2498309
1563415,2498031
1563258,2497848
1563616,2498062
1563564,2498139
1563309,2497891
1563206,2498319
1563514,2497437
1564332,2497382
1564301,2495835
1564399,2496288
1564363,2496067
1564427,2497657
1564424,2498321
1564375,2497313
1564443,2498133
1564378,2496006
1564433,2496361
1564329,2496448
1564344,2497638
1564311,2496307
1564406,2496015
1564391,2497723
1564439,2498268
1564338,2496721
1564294,2497775
1564446,2496261
1564415,2495898
1564366,2496442
1565500,2498210
1565508,2496133
1565941,2497765
1565960,2496167
1566337,2496464
1566256,2496090
1566169,2496641
1566150,2496195
1566002,2496975
1565546,2497741
1566045,2496340
1565918,2497145
1565813,2496060
1566064,2497438
1566632,2497641
1565980,2496258
1566443,2496294
1565733,2496239
1565795,2496019
1566360,2496998
1565628,2498275
1565669,2497727
1566130,2498216
1565650,2497783
1566384,2497337
1565527,2497315
1565692,2496601
1566190,2497097
1566422,2495834
1566085,2496920
1565879,2497766
1566318,2498127
1566960,2496154
1567162,2495952
1567135,2497667
1567306,2497385
1566946,2497486
1567141,2496029
1566948,2497457
1567212,2497086
1566825,2496804
1566912,2496162
1566792,2496120
1566891,2498129
1566718,2497479
1566977,2497075
1567031,2498136
1566837,2496189
1566915,2498274
1566898,2497389
1566779,2497353
1567179,2497408
1566771,2496126
1566827,2497006
1567238,2496906
1566840,2497358
1567264,2497793
1566851,2497701
1567124,2496424
1567203,2496853
1566774,2495927
1566928,2496085
1566819,2497885
1567083,2497722
1566998,2498068
1567242,2496088
1567232,2497774
1567104,2496826
1567025,2496531
1567247,2498299
1566925,2497403
1566808,2497858
1566951,2497123
1567165,2496486
1567173,2495860
1567101,2497950
1567002,2495957
1567332,2497203
1567043,2497368
1567258,2496075
1566921,2496149
1566872,2497262
1566758,2496823
1567153,2496724
1567252,2496099
1567244,2497397
1566816,2497067
1566985,2497943
1567151,2497347
1566754,2496381
1567319,2496362
1567367,2497000
1566869,2497812
1567106,2495893
1567127,2498219
1567010,2497023
1566881,2496173
1567370,2496917
1567207,2497951
1567355,2497327
1567196,2496972
1567118,2495944
1567169,2497588
1566933,2498292
1567039,2496041
1566969,2496377
1567297,2497003
1567004,2496070
1566720,2495989
1567132,2498293
1566987,2498017
1567138,2495934
1567177,2496211
1567066,2496176
1567217,2496291
1566810,2498310
1567361,2497333
1566854,2497714
1567095,2497622
1566795,2498270
1567288,2496937
1567329,2495849
1567148,2496152
1567224,2497541
1567191,2496231
1566972,2497601
1566889,2496758
1566728,2496995
1566990,2497707
1567183,2496997
1567097,2496171
1567378,2495816
1567186,2497234
1566734,2496717
1566743,2496302
1567016,2496308
1566769,2497036
1566877,2497979
1567122,2497673
1567375,2496238
1567234,2497178
1567364,2496306
1566763,2496393
1567276,2496142
1567346,2495870
1567255,2497512
1567229,2496825
1567215,2496003
1567340,2497099
1567019,2497264
1567014,2498285
1567051,2496866
1567036,2496862
1567114,2496929
1567144,2497661
1567349,2497311
1567046,2497419
1566787,2497172
1567054,2497712
1566955,2497341
1567089,2497040
1566918,2498255
1566904,2497942
1566804,2497113
1566886,2496433
1566907,2497666
1566848,2497702
1566830,2496750
1567092,2496326
1566782,2496986
1566937,2497860
1567293,2497345
1567049,2496698
1566784,2497863
1566736,2497361
1566745,2497749
1566910,2496525
1566866,2497446
1566993,2495997
1566863,2496692
1566964,2496399
1567199,2496933
1567250,2496107
1567112,2496130
1567023,2498143
1566856,2497640
1566874,2497338
1567159,2497497
1567344,2496318
1567352,2497726
1567109,2497346
